"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000001270",43.5524522530185,0.544696842989784,0.382022783410205,1.4258229263905,0.153919461371974,0.78213361823682
"ENSMUSG00000001280",500.009264939793,0.137063382608536,0.165445302683817,0.828451339416256,0.407414941890357,0.948294660113492
"ENSMUSG00000001281",21.8481947540482,-0.308135802133623,0.477525059471507,-0.645276715895596,0.518747878923532,0.974196921286151
"ENSMUSG00000001285",135.144149627537,0.0837961171770766,0.247247182704967,0.338916368066641,0.734672733503596,0.992757538072232
"ENSMUSG00000001288",59.8322288745615,-0.129756480790051,0.336859370542591,-0.385194808685441,0.700093089243699,0.989321908880927
"ENSMUSG00000001289",433.166558193571,-0.110934253871202,0.155765911159076,-0.712185696123911,0.47634979326968,0.970419147369632
"ENSMUSG00000001300",35.9036044149283,-0.191154926221027,0.449659244180545,-0.425110633651902,0.670756026503269,0.988105262412982
"ENSMUSG00000001305",87.3857831218729,0.0464458212007441,0.251658946055513,0.184558593798206,0.853575265294583,0.996353435869828
"ENSMUSG00000001313",78.5849898859207,0.261853808593459,0.30302041287204,0.86414577193529,0.387507817371735,0.944401518030944
"ENSMUSG00000001323",1360.43896670976,-0.0504827992358205,0.119263040012646,-0.4232895558462,0.672084013421917,0.988554180215776
"ENSMUSG00000001348",836.083569501275,-0.0968606996736351,0.163276286616166,-0.593231887379566,0.553025975130431,0.978963600717234
"ENSMUSG00000001349",6.78991708096058,5.31408102377128,1.41548437154106,3.75424916771475,0.000173861850127327,0.00909059117177844
"ENSMUSG00000001366",617.077681667789,-0.142720329898631,0.158136743260828,-0.902512135735779,0.366784877724808,0.939357681339237
"ENSMUSG00000001376",145.699734515034,0.250363368337057,0.227448605667612,1.10074699118152,0.271006788292827,0.899509154895382
"ENSMUSG00000001379",182.200121566501,-0.330110296312658,0.27434848821075,-1.20325174184693,0.228878917565859,0.872647140275358
"ENSMUSG00000001380",305.483540296779,0.0683759490705756,0.167783240294613,0.407525501060258,0.683622068473387,0.988686582091361
"ENSMUSG00000001383",262.249393307305,0.257120687753581,0.162954585482683,1.57786715232328,0.114596132625102,0.701921611596459
"ENSMUSG00000001403",11.0685094548356,0.302008416525956,0.653353732281701,0.462243347828221,0.643906820885779,0.986350013506054
"ENSMUSG00000001415",376.117416566989,-0.0443990133676222,0.191954472457957,-0.231299707681188,0.817081973764984,0.994752658532603
"ENSMUSG00000001416",936.86965356966,0.0608158892512413,0.128464889367698,0.473404753240952,0.635924439361026,0.986350013506054
"ENSMUSG00000001417",56.8005550753391,0.767324913249756,0.314665625039755,2.43854063548509,0.0147467006149717,0.254124390270679
"ENSMUSG00000001418",482.53487228029,0.0391401950056848,0.160956631141997,0.24317230503635,0.807871920397607,0.994752658532603
"ENSMUSG00000001419",415.773164788292,-0.316259033667751,0.197466407504769,-1.6015839740241,0.109247637004055,0.686074829672959
"ENSMUSG00000001420",9.88850420114137,0.150825260775106,0.810886834023964,0.186000381861729,0.852444461872038,0.996353435869828
"ENSMUSG00000001424",1177.7727285895,-0.110981847927098,0.144088447967211,-0.770234182495689,0.441160990610527,0.957353232651201
"ENSMUSG00000001435",7942.85940392423,-0.144242760141571,0.169508395606228,-0.850947586552883,0.394798468954248,0.947754530121723
"ENSMUSG00000001436",82.962894874828,-0.379491390339021,0.310075302172794,-1.22386848510606,0.221001843921897,0.860555388067876
"ENSMUSG00000001440",1342.83301209041,0.107377307196305,0.133732777468774,0.802924378216681,0.422018444650888,0.950748158112633
"ENSMUSG00000001441",316.20374459554,-0.160199940066607,0.197673279183684,-0.810427897630735,0.417694289424567,0.950748158112633
"ENSMUSG00000001445",435.995715605502,-0.146027598282999,0.156233125364774,-0.934677572006915,0.349954488593969,0.936800134929396
"ENSMUSG00000001467",2529.71354795359,0.70924205882875,0.134643533302695,5.26755382476698,1.38253631660487e-07,2.15992149607414e-05
"ENSMUSG00000001472",1469.9810980096,-0.020572360584468,0.137936800619499,-0.149143379374277,0.88144049686154,0.997116988672527
"ENSMUSG00000001473",72.0741587587763,-0.485461269092177,0.319391709534183,-1.51995576153244,0.128522094433608,0.730952255923427
"ENSMUSG00000001482",415.135824149925,0.176263004526798,0.152159499499697,1.15840946576687,0.246696978114647,0.885099606464615
"ENSMUSG00000001506",52.7729456923998,1.62551901498138,0.432699123885011,3.75669587769574,0.000172171518874018,0.0090386562155441
"ENSMUSG00000001507",59.7384605209355,-0.235844772699849,0.375031808692704,-0.628866051447643,0.529436753070304,0.974196921286151
"ENSMUSG00000001517",9.6634690532117,0.591725665003551,0.723701231637372,0.817638051637376,0.413563893012418,0.950748158112633
"ENSMUSG00000001518",108.595246370702,0.167828954387671,0.244007670659173,0.687801961037907,0.491577501035317,0.970777061034935
"ENSMUSG00000001521",12.6327052000928,0.237344559817292,0.656154616982056,0.361720475135791,0.717560924760912,0.990309839173229
"ENSMUSG00000001524",91.986542598662,0.0549423927710136,0.260276921848713,0.211092064485645,0.832815432341335,0.99535562156697
"ENSMUSG00000001525",673.896901274942,-0.160236924388892,0.196693538838931,-0.814652709665806,0.415271129861428,0.950748158112633
"ENSMUSG00000001542",1222.47662020455,-0.119779008050235,0.13082011717617,-0.915600831399146,0.359876295122238,0.938435778869201
"ENSMUSG00000001552",317.976296320111,0.150130233477646,0.203766549691025,0.736775656776303,0.461258789226699,0.966747257407695
"ENSMUSG00000001555",7.59020035587293,0.221039830627037,0.82111541025613,0.269194595383478,0.787779939079082,0.994752658532603
"ENSMUSG00000001569",200.347204399178,0.0803907131618044,0.179700450627704,0.447359552416229,0.654615475014866,0.986350013506054
"ENSMUSG00000001576",771.988512960319,0.163768855150505,0.182498021571155,0.897373318026094,0.369519745304547,0.939776147177303
"ENSMUSG00000001588",31.4476157354356,-0.0878240993186751,0.389818230338208,-0.225295002859354,0.821749786892787,0.994752658532603
"ENSMUSG00000001604",619.89893695084,0.440428897805225,0.187338512854884,2.35097893697058,0.0187240937310097,0.293941069503635
"ENSMUSG00000001627",201.852909693092,0.203649912740068,0.234457125623044,0.868601933930951,0.385064896331458,0.942817598377038
"ENSMUSG00000001630",258.682084814112,0.193679687130025,0.202574185234897,0.95609263789185,0.339025433953497,0.933807808691758
"ENSMUSG00000001632",204.258043462999,-0.190141700210341,0.246917594861123,-0.770061365279719,0.441263492305104,0.957353232651201
"ENSMUSG00000001642",91.1729583493679,-0.00683278563229934,0.246559048179309,-0.0277125730438829,0.977891395716737,0.998850659924667
"ENSMUSG00000001663",1880.88691559444,-0.271175476262637,0.138317629221859,-1.96052721397991,0.0499342003607257,0.484278021270922
"ENSMUSG00000001665",439.287418367369,-0.632649662479051,0.191768415395873,-3.29902951522572,0.000970197097689716,0.0354381570865987
"ENSMUSG00000001666",1718.99461577529,-0.0678560206383453,0.127462993655995,-0.532358598304064,0.594477654188588,0.985706054755447
"ENSMUSG00000001670",30269.0967639941,0.369645713491335,0.180676761031035,2.04589517424346,0.0407666852436199,0.441253428676143
"ENSMUSG00000001672",8.88802383286902,0.400162479322394,0.700512801167788,0.571242208072863,0.567835470598556,0.980257392217821
"ENSMUSG00000001674",190.391156780009,0.20078440827275,0.217993862370286,0.92105532738209,0.357021541786673,0.938435778869201
"ENSMUSG00000001687",594.161607334473,-0.0441577830032197,0.1476909590186,-0.298987719333981,0.764949415769573,0.994752658532603
"ENSMUSG00000001700",478.294742995251,-0.0232360525415434,0.180291579920434,-0.128880408900947,0.897452278802912,0.998608604707923
"ENSMUSG00000001707",77.7213152767894,-0.332009948350657,0.299444451151859,-1.10875304943381,0.267536729735576,0.896546240297257
"ENSMUSG00000001729",482.490089999587,0.124245856371828,0.180243962450241,0.689320489201565,0.490621606921035,0.970609625783744
"ENSMUSG00000001741",46.9750409965948,0.14838457900969,0.319133095472287,0.464961425545961,0.641959080881549,0.986350013506054
"ENSMUSG00000001750",379.699737479539,-0.229156845393271,0.240317168290644,-0.953560026623337,0.340306397869341,0.933815778810296
"ENSMUSG00000001751",183.631235202099,0.0237403766224964,0.233615507676672,0.101621578372928,0.919057051051618,0.998850659924667
"ENSMUSG00000001755",1271.91218952077,0.118778746995385,0.123561306893114,0.961294032751968,0.336404347437679,0.930705859671163
"ENSMUSG00000001761",91.3770979310037,-0.281371587118957,0.249803250307166,-1.12637280248745,0.260007753864643,0.891765760424744
"ENSMUSG00000001763",111.115797735997,-0.590491280657695,0.258805917426408,-2.28159883873445,0.0225130353464749,0.322570750649437
"ENSMUSG00000001767",172.887979595875,0.157347663671252,0.192929425176913,0.815571100815579,0.41474548368633,0.950748158112633
"ENSMUSG00000001768",156.881686418906,-0.778937612731628,0.216672997342955,-3.59499163386154,0.000324402001367604,0.0156147258758009
"ENSMUSG00000001774",525.572012925628,-0.0469366595842725,0.153855994757387,-0.305068773292105,0.760313773561428,0.994752658532603
